UserID,Role,Round,totalRound,Total,move,roundResult,gameType
176041,second,1,1,100,None,"[80, 20]",dictator
176041,second,1,1,100,None,"[100, 0]",dictator
176041,first,1,1,100,25,"[75, 25]",dictator
176041,second,1,1,100,None,"[50, 50]",dictator
176041,second,1,1,100,None,"[50, 50]",dictator
176042,first,1,1,100,49,"[51, 49]",dictator
176042,first,1,1,100,50,"[50, 50]",dictator
176042,second,1,1,100,None,"[50, 50]",dictator
176042,first,1,1,100,45,"[55, 45]",dictator
176042,first,1,1,100,40,"[60, 40]",dictator
176042,second,1,1,100,None,"[70, 30]",dictator
176043,first,1,1,100,50,"[50, 50]",dictator
176043,first,1,1,100,50,"[50, 50]",dictator
176043,first,1,1,100,49,"[51, 49]",dictator
176043,second,1,1,100,None,"[100, 0]",dictator
176043,first,1,1,100,50,"[50, 50]",dictator
176043,first,1,1,100,50,"[50, 50]",dictator
176044,first,1,1,50,0,[50],dictator
176044,first,1,1,100,0,"[100, 0]",dictator
176044,first,1,1,100,31,"[69, 31]",dictator
176044,first,1,1,100,40,"[60, 40]",dictator
176044,second,1,1,100,None,"[30, 70]",dictator
176045,second,1,1,100,None,"[60, 40]",dictator
176045,second,1,1,100,None,"[67, 33]",dictator
176045,first,1,1,100,50,"[50, 50]",dictator
176045,second,1,1,100,None,"[100, 0]",dictator
176045,second,1,1,100,None,"[80, 20]",dictator
176045,second,1,1,100,None,"[52, 48]",dictator
176046,first,1,1,100,40,"[60, 40]",dictator
176046,second,1,1,100,None,"[50, 50]",dictator
176046,first,1,1,100,33,"[67, 33]",dictator
176046,second,1,1,100,None,"[100, 0]",dictator
176046,first,1,1,100,33,"[67, 33]",dictator
176046,first,1,1,67,0,[67],dictator
176047,first,1,1,100,50,"[50, 50]",dictator
176047,first,1,1,100,35,"[65, 35]",dictator
176047,second,1,1,100,None,"[100, 0]",dictator
176047,second,1,1,100,None,"[50, 50]",dictator
176047,first,1,1,100,50,"[50, 50]",dictator
176048,second,1,1,100,None,"[50, 50]",dictator
176048,first,1,1,100,50,"[50, 50]",dictator
176048,second,1,1,100,None,"[77, 23]",dictator
176048,first,1,1,100,23,"[77, 23]",dictator
176048,second,1,1,100,None,"[90, 10]",dictator
176048,second,1,1,100,None,"[51, 49]",dictator
176049,first,1,1,100,50,"[50, 50]",dictator
176049,first,1,1,100,50,"[50, 50]",dictator
176049,first,1,1,100,50,"[50, 50]",dictator
176049,second,1,1,100,None,"[40, 60]",dictator
176049,second,1,1,100,None,"[50, 50]",dictator
176049,second,1,1,100,None,"[50, 50]",dictator
176050,second,1,1,0,None,"[0, 0]",dictator
176050,second,1,1,100,None,"[100, 0]",dictator
176050,first,1,1,100,60,"[40, 60]",dictator
176050,second,1,1,100,None,"[75, 25]",dictator
176050,second,1,1,100,None,"[100, 0]",dictator
176050,second,1,1,100,None,"[100, 0]",dictator
176051,second,1,1,100,None,"[50, 50]",dictator
176051,second,1,1,100,None,"[50, 50]",dictator
176051,first,1,1,100,50,"[50, 50]",dictator
176051,second,1,1,100,None,"[55, 45]",dictator
176051,second,1,1,100,None,"[50, 50]",dictator
176051,first,1,1,100,50,"[50, 50]",dictator
176052,second,1,1,100,None,"[100, 0]",dictator
176052,second,1,1,100,None,"[50, 50]",dictator
176052,second,1,1,100,None,"[67, 33]",dictator
176052,first,1,1,100,0,"[100, 0]",dictator
176052,second,1,1,100,None,"[50, 50]",dictator
176052,second,1,1,100,None,"[50, 50]",dictator
176053,first,1,1,100,0,"[100, 0]",dictator
176053,second,1,1,100,None,"[75, 25]",dictator
176053,first,1,1,100,0,"[100, 0]",dictator
176053,second,1,1,100,None,"[50, 50]",dictator
176053,second,1,1,100,None,"[75, 25]",dictator
176053,first,1,1,100,30,"[70, 30]",dictator
176054,first,1,1,100,20,"[80, 20]",dictator
176054,first,1,1,100,25,"[75, 25]",dictator
176054,second,1,1,100,None,"[40, 60]",dictator
176054,first,1,1,100,25,"[75, 25]",dictator
176054,second,1,1,100,None,"[50, 50]",dictator
176054,first,1,1,100,19,"[81, 19]",dictator
176055,second,1,1,100,None,"[50, 50]",dictator
176055,second,1,1,100,None,"[50, 50]",dictator
176055,second,1,1,100,None,"[51, 49]",dictator
176055,first,1,1,100,0,"[100, 0]",dictator
176055,first,1,1,100,10,"[90, 10]",dictator
176055,first,1,1,100,0,"[100, 0]",dictator
176056,second,1,1,100,None,"[75, 25]",dictator
176056,first,1,1,100,25,"[75, 25]",dictator
176056,second,1,1,100,None,"[83, 17]",dictator
176056,first,1,1,100,24,"[76, 24]",dictator
176056,first,1,1,100,20,"[80, 20]",dictator
176056,first,1,1,100,40,"[60, 40]",dictator
176057,second,1,1,100,None,"[50, 50]",dictator
176057,second,1,1,100,None,"[50, 50]",dictator
176057,first,1,1,100,23,"[77, 23]",dictator
176057,second,1,1,100,None,"[77, 23]",dictator
176057,second,1,1,100,None,"[80, 20]",dictator
176057,first,1,1,100,40,"[60, 40]",dictator
176058,second,1,1,100,None,"[50, 50]",dictator
176058,second,1,1,100,None,"[80, 20]",dictator
176058,second,1,1,100,None,"[100, 0]",dictator
176058,first,1,1,100,0,"[100, 0]",dictator
176058,second,1,1,100,None,"[40, 60]",dictator
176058,second,1,1,100,None,"[81, 19]",dictator
176059,second,1,1,100,None,"[60, 40]",dictator
176059,first,1,1,100,40,"[60, 40]",dictator
176059,second,1,1,100,None,"[100, 0]",dictator
176059,first,1,1,100,50,"[50, 50]",dictator
176059,first,1,1,100,50,"[50, 50]",dictator
176059,first,1,1,100,50,"[50, 50]",dictator
176060,second,1,1,100,None,"[50, 50]",dictator
176060,first,1,1,100,20,"[80, 20]",dictator
176060,first,1,1,100,0,"[100, 0]",dictator
176060,second,1,1,100,None,"[65, 35]",dictator
176060,second,1,1,100,None,"[80, 20]",dictator
176060,second,1,1,100,None,"[100, 0]",dictator
176061,first,1,1,100,50,"[50, 50]",dictator
176061,second,1,1,100,None,"[50, 50]",dictator
176061,first,1,1,100,50,"[50, 50]",dictator
176061,second,1,1,100,None,"[72, 28]",dictator
176061,second,1,1,100,None,"[60, 40]",dictator
176061,second,1,1,100,None,"[50, 50]",dictator
176062,first,1,1,100,0,"[100, 0]",dictator
176062,second,1,1,100,None,"[50, 50]",dictator
176062,second,1,1,100,None,"[100, 0]",dictator
176062,first,1,1,100,0,"[100, 0]",dictator
176062,first,1,1,100,0,"[100, 0]",dictator
176062,first,1,1,100,50,"[50, 50]",dictator
176063,first,1,1,100,50,"[50, 50]",dictator
176063,first,1,1,100,50,"[50, 50]",dictator
176063,second,1,1,100,None,"[50, 50]",dictator
176063,first,1,1,100,28,"[72, 28]",dictator
176063,first,1,1,100,50,"[50, 50]",dictator
176063,first,1,1,100,50,"[50, 50]",dictator
176065,second,1,1,100,None,"[50, 50]",dictator
176065,second,1,1,100,None,"[60, 40]",dictator
176065,second,1,1,100,None,"[80, 20]",dictator
176065,first,1,1,100,40,"[60, 40]",dictator
176065,first,1,1,100,20,"[80, 20]",dictator
176065,first,1,1,100,50,"[50, 50]",dictator
176066,first,1,1,100,40,"[60, 40]",dictator
176066,second,1,1,100,None,"[50, 50]",dictator
176066,first,1,1,100,10,"[90, 10]",dictator
176066,first,1,1,90,0,[90],dictator
176066,first,1,1,100,40,"[60, 40]",dictator
176066,second,1,1,100,None,"[50, 50]",dictator
176067,second,1,1,100,None,"[100, 0]",dictator
176067,first,1,1,100,0,"[100, 0]",dictator
176067,second,1,1,100,None,"[90, 10]",dictator
176067,second,1,1,100,None,"[70, 30]",dictator
176067,second,1,1,100,None,"[50, 50]",dictator
176068,first,1,1,100,40,"[60, 40]",dictator
176068,second,1,1,100,None,"[60, 40]",dictator
176068,first,1,1,100,30,"[70, 30]",dictator
176068,second,1,1,100,None,"[75, 25]",dictator
176069,second,1,1,100,None,"[51, 49]",dictator
176069,second,1,1,100,None,"[90, 10]",dictator
176069,second,1,1,100,None,"[52, 48]",dictator
176070,first,1,1,100,50,"[50, 50]",dictator
176070,second,1,1,100,None,"[50, 50]",dictator
176070,second,1,1,100,None,"[60, 40]",dictator
176070,first,1,1,100,48,"[52, 48]",dictator
176071,first,1,1,100,0,"[100, 0]",dictator
176071,second,1,1,100,None,"[100, 0]",dictator
176071,first,1,1,100,0,"[100, 0]",dictator
176071,second,1,1,100,None,"[60, 40]",dictator
176072,second,1,1,100,None,"[100, 0]",dictator
176072,second,1,1,100,None,"[75, 25]",dictator
176072,first,1,1,71,0,[71],dictator
176072,first,1,1,100,49,"[51, 49]",dictator
176073,first,1,1,100,0,[100],dictator
176073,second,1,1,100,None,"[75, 25]",dictator
176073,first,1,1,100,48,"[52, 48]",dictator
176074,first,1,1,100,25,"[75, 25]",dictator
242365,second,1,1,100,None,"[50, 50]",dictator
242365,first,1,1,100,50,"[50, 50]",dictator
242365,second,1,1,100,None,"[100, 0]",dictator
242365,first,1,1,100,50,"[50, 50]",dictator
242365,first,1,1,100,50,"[50, 50]",dictator
242365,second,1,1,100,None,"[100, 0]",dictator
242365,first,1,1,100,50,"[50, 50]",dictator
242365,second,1,1,100,None,"[50, 50]",dictator
242365,second,1,1,100,None,"[100, 0]",dictator
242365,second,1,1,100,None,"[76, 24]",dictator
242365,second,1,1,100,None,"[50, 50]",dictator
287388,first,1,1,100,11,"[89, 11]",dictator
287388,second,1,1,100,None,"[100, 0]",dictator
287388,second,1,1,100,None,"[50, 50]",dictator
287388,first,1,1,100,0,"[100, 0]",dictator
287388,second,1,1,100,None,"[100, 0]",dictator
287388,first,1,1,100,24,"[76, 24]",dictator
287388,second,1,1,100,None,"[60, 40]",dictator
287388,first,1,1,100,36,"[64, 36]",dictator
287388,first,1,1,100,36,"[64, 36]",dictator
287388,second,1,1,100,None,"[50, 50]",dictator
287388,first,1,1,100,24,"[76, 24]",dictator
287388,second,1,1,100,None,"[50, 50]",dictator
366271,second,1,1,100,None,"[62, 38]",dictator
366271,second,1,1,100,None,"[50, 50]",dictator
366271,first,1,1,100,50,"[50, 50]",dictator
366271,first,1,1,100,0,"[100, 0]",dictator
366271,first,1,1,100,50,"[50, 50]",dictator
366271,first,1,1,100,50,"[50, 50]",dictator
366271,first,1,1,100,50,"[50, 50]",dictator
366271,first,1,1,100,50,"[50, 50]",dictator
366271,first,1,1,100,40,"[60, 40]",dictator
366271,first,1,1,100,50,"[50, 50]",dictator
366272,first,1,1,51,0,[51],dictator
366272,second,1,1,100,None,"[50, 50]",dictator
366272,second,1,1,100,None,"[50, 50]",dictator
366274,first,1,1,100,40,"[60, 40]",dictator
366274,first,1,1,100,25,"[75, 25]",dictator
366274,second,1,1,100,None,"[50, 50]",dictator
366274,second,1,1,100,None,"[75, 25]",dictator
366274,first,1,1,100,45,"[55, 45]",dictator
366274,first,1,1,100,25,"[75, 25]",dictator
366274,first,1,1,60,0,[60],dictator
366274,second,1,1,100,None,"[60, 40]",dictator
366274,second,1,1,100,None,"[50, 50]",dictator
366274,first,1,1,0,1,"[0, 0]",dictator
366274,second,1,1,100,None,"[60, 40]",dictator
366275,first,1,1,100,75,"[25, 75]",dictator
366275,first,1,1,100,50,"[50, 50]",dictator
366275,first,1,1,100,50,"[50, 50]",dictator
366275,second,1,1,100,None,"[100, 0]",dictator
366275,first,1,1,100,50,"[50, 50]",dictator
366275,second,1,1,100,None,"[50, 50]",dictator
366275,second,1,1,100,None,"[75, 25]",dictator
366275,second,1,1,100,None,"[50, 50]",dictator
366275,second,1,1,100,None,"[50, 50]",dictator
366275,first,1,1,100,50,"[50, 50]",dictator
366275,second,1,1,100,None,"[58, 42]",dictator
366275,second,1,1,100,None,"[50, 50]",dictator
366277,first,1,1,100,50,"[50, 50]",dictator
366277,first,1,1,100,40,"[60, 40]",dictator
366277,second,1,1,100,None,"[50, 50]",dictator
366277,second,1,1,100,None,"[100, 0]",dictator
366277,first,1,1,100,0,"[100, 0]",dictator
366277,first,1,1,100,50,"[50, 50]",dictator
366277,second,1,1,100,None,"[70, 30]",dictator
366277,first,1,1,100,50,"[50, 50]",dictator
366277,first,1,1,100,40,"[60, 40]",dictator
366277,first,1,1,100,50,"[50, 50]",dictator
366277,second,1,1,100,None,"[60, 40]",dictator
366279,second,1,1,100,None,"[75, 25]",dictator
366279,first,1,1,100,50,"[50, 50]",dictator
366279,second,1,1,100,None,"[50, 50]",dictator
366279,second,1,1,100,None,"[70, 30]",dictator
366279,first,1,1,100,50,"[50, 50]",dictator
366279,first,1,1,100,50,"[50, 50]",dictator
366279,first,1,1,100,50,"[50, 50]",dictator
366279,first,1,1,100,50,"[50, 50]",dictator
366279,first,1,1,100,50,"[50, 50]",dictator
366279,second,1,1,100,None,"[50, 50]",dictator
366279,second,1,1,100,None,"[90, 10]",dictator
366279,first,1,1,100,25,"[75, 25]",dictator
366281,second,1,1,100,None,"[90, 10]",dictator
366281,second,1,1,100,None,"[50, 50]",dictator
366281,first,1,1,100,50,"[50, 50]",dictator
366281,second,1,1,100,None,"[100, 0]",dictator
366281,second,1,1,100,None,"[40, 60]",dictator
366281,first,1,1,100,20,"[80, 20]",dictator
366281,second,1,1,100,None,"[66, 34]",dictator
366281,second,1,1,100,None,"[62, 38]",dictator
366281,first,1,1,100,20,"[80, 20]",dictator
366281,first,1,1,100,50,"[50, 50]",dictator
366281,first,1,1,100,0,"[100, 0]",dictator
366283,second,1,1,100,None,"[60, 40]",dictator
366283,second,1,1,100,None,"[60, 40]",dictator
366283,second,1,1,100,None,"[50, 50]",dictator
366283,first,1,1,100,40,"[60, 40]",dictator
366283,first,1,1,100,45,"[55, 45]",dictator
366283,second,1,1,100,None,"[50, 50]",dictator
366283,second,1,1,100,None,"[75, 25]",dictator
366283,second,1,1,100,None,"[64, 36]",dictator
366283,first,1,1,100,50,"[50, 50]",dictator
366283,second,1,1,100,None,"[60, 40]",dictator
366283,first,1,1,100,50,"[50, 50]",dictator
366283,first,1,1,100,40,"[60, 40]",dictator
366285,second,1,1,100,None,"[100, 0]",dictator
366285,second,1,1,100,None,"[60, 40]",dictator
366285,first,1,1,100,0,"[100, 0]",dictator
366285,first,1,1,100,25,"[75, 25]",dictator
366285,first,1,1,100,0,"[100, 0]",dictator
366285,first,1,1,100,45,"[55, 45]",dictator
366285,second,1,1,100,None,"[75, 25]",dictator
366285,first,1,1,100,50,"[50, 50]",dictator
366285,second,1,1,100,None,"[50, 50]",dictator
366285,first,1,1,100,45,"[55, 45]",dictator
366285,first,1,1,100,45,"[55, 45]",dictator
366285,first,1,1,100,45,"[55, 45]",dictator
366286,second,1,1,100,None,"[100, 0]",dictator
366286,first,1,1,100,40,"[60, 40]",dictator
366286,second,1,1,100,None,"[80, 20]",dictator
366286,first,1,1,100,20,"[80, 20]",dictator
366287,first,1,1,100,31,"[69, 31]",dictator
366287,second,1,1,100,None,"[50, 50]",dictator
366287,first,1,1,100,90,"[10, 90]",dictator
366287,second,1,1,100,None,"[70, 30]",dictator
366287,second,1,1,100,None,"[50, 50]",dictator
366287,second,1,1,100,None,"[80, 20]",dictator
366287,first,1,1,100,31,"[69, 31]",dictator
366287,second,1,1,100,None,"[70, 30]",dictator
366287,first,1,1,100,50,"[50, 50]",dictator
366287,second,1,1,100,None,"[100, 0]",dictator
366288,second,1,1,100,None,"[50, 50]",dictator
366288,first,1,1,100,40,"[60, 40]",dictator
366288,second,1,1,100,None,"[50, 50]",dictator
366288,second,1,1,100,None,"[100, 0]",dictator
366288,second,1,1,100,None,"[50, 50]",dictator
366288,first,1,1,100,50,"[50, 50]",dictator
366288,first,1,1,100,50,"[50, 50]",dictator
366291,second,1,1,100,None,"[50, 50]",dictator
366291,first,1,1,100,40,"[60, 40]",dictator
366291,second,1,1,100,None,"[10, 90]",dictator
366291,second,1,1,100,None,"[100, 0]",dictator
366291,second,1,1,100,None,"[70, 30]",dictator
366291,second,1,1,100,None,"[50, 50]",dictator
366291,second,1,1,100,None,"[75, 25]",dictator
366291,second,1,1,100,None,"[50, 50]",dictator
366291,first,1,1,100,10,"[90, 10]",dictator
366291,second,1,1,100,None,"[63, 37]",dictator
366291,first,1,1,100,20,"[80, 20]",dictator
366291,first,1,1,100,15,"[85, 15]",dictator
366292,second,1,1,100,None,"[70, 30]",dictator
366292,second,1,1,100,None,"[60, 40]",dictator
366292,first,1,1,100,0,"[100, 0]",dictator
366292,second,1,1,100,None,"[75, 25]",dictator
366292,first,1,1,100,0,[100],dictator
366292,first,1,1,100,45,"[55, 45]",dictator
366292,first,1,1,100,0,"[100, 0]",dictator
366292,first,1,1,100,42,"[58, 42]",dictator
366292,first,1,1,100,0,"[100, 0]",dictator
366325,second,1,1,100,None,"[50, 50]",dictator
366325,second,1,1,100,None,"[50, 50]",dictator
366325,second,1,1,100,None,"[10, 90]",dictator
366325,first,1,1,100,20,"[80, 20]",dictator
366325,first,1,1,100,30,"[70, 30]",dictator
366325,second,1,1,100,None,"[60, 40]",dictator
366325,first,1,1,100,20,"[80, 20]",dictator
366325,second,1,1,100,None,"[50, 50]",dictator
366325,first,1,1,100,40,"[60, 40]",dictator
366325,first,1,1,100,30,"[70, 30]",dictator
366325,second,1,1,100,None,"[60, 40]",dictator
366325,first,1,1,100,40,"[60, 40]",dictator
366334,first,1,1,100,25,"[75, 25]",dictator
366334,second,1,1,100,None,"[100, 0]",dictator
366334,second,1,1,100,None,"[51, 49]",dictator
366334,first,1,1,100,0,"[100, 0]",dictator
366334,second,1,1,100,None,"[75, 25]",dictator
366334,second,1,1,100,None,"[80, 20]",dictator
366334,first,1,1,100,0,"[100, 0]",dictator
366334,second,1,1,100,None,"[50, 50]",dictator
366334,second,1,1,100,None,"[50, 50]",dictator
366334,first,1,1,100,20,"[80, 20]",dictator
366334,first,1,1,100,10,"[90, 10]",dictator
366334,second,1,1,100,None,"[75, 25]",dictator
366336,first,1,1,100,0,"[100, 0]",dictator
366336,second,1,1,100,None,"[100, 0]",dictator
366336,first,1,1,100,0,"[100, 0]",dictator
366336,first,1,1,100,0,"[100, 0]",dictator
366336,first,1,1,100,0,"[100, 0]",dictator
366336,second,1,1,100,None,"[100, 0]",dictator
366336,first,1,1,100,0,"[100, 0]",dictator
366336,second,1,1,100,None,"[70, 30]",dictator
366336,second,1,1,100,None,"[88, 12]",dictator
366336,first,1,1,100,0,"[100, 0]",dictator
366336,second,1,1,100,None,"[50, 50]",dictator
366336,second,1,1,100,None,"[55, 45]",dictator
366351,second,1,1,100,None,"[50, 50]",dictator
366351,second,1,1,100,None,"[50, 50]",dictator
366351,second,1,1,100,None,"[50, 50]",dictator
366351,second,1,1,100,None,"[60, 40]",dictator
366351,second,1,1,100,None,"[90, 10]",dictator
366351,second,1,1,100,None,"[55, 45]",dictator
366351,first,1,1,100,50,"[50, 50]",dictator
366351,first,1,1,50,0,[50],dictator
366351,second,1,1,100,None,"[50, 50]",dictator
366351,second,1,1,100,None,"[50, 50]",dictator
366351,second,1,1,100,None,"[90, 10]",dictator
366351,first,1,1,100,50,"[50, 50]",dictator
366354,second,1,1,100,None,"[50, 50]",dictator
366354,first,1,1,100,50,"[50, 50]",dictator
366354,second,1,1,100,None,"[57, 43]",dictator
366354,second,1,1,100,None,"[80, 20]",dictator
366354,second,1,1,100,None,"[50, 50]",dictator
366354,first,1,1,100,50,"[50, 50]",dictator
366354,first,1,1,100,50,"[50, 50]",dictator
366354,second,1,1,100,None,"[50, 50]",dictator
366354,second,1,1,100,None,"[80, 20]",dictator
366354,first,1,1,50,0,[50],dictator
366354,first,1,1,100,50,"[50, 50]",dictator
366354,first,1,1,100,50,"[50, 50]",dictator
366356,first,1,1,100,50,"[50, 50]",dictator
366356,second,1,1,100,None,"[75, 25]",dictator
366356,second,1,1,100,None,"[50, 50]",dictator
366356,second,1,1,100,None,"[90, 10]",dictator
366356,second,1,1,100,None,"[50, 50]",dictator
366356,first,1,1,100,10,"[90, 10]",dictator
366356,second,1,1,100,None,"[100, 0]",dictator
366356,second,1,1,100,None,"[50, 50]",dictator
366356,first,1,1,100,10,"[90, 10]",dictator
366356,second,1,1,100,None,"[50, 50]",dictator
366356,first,1,1,100,10,"[90, 10]",dictator
366363,second,1,1,100,None,"[50, 50]",dictator
366363,second,1,1,100,None,"[60, 40]",dictator
366363,second,1,1,100,None,"[100, 0]",dictator
366363,second,1,1,100,None,"[50, 50]",dictator
366363,second,1,1,100,None,"[60, 40]",dictator
366363,second,1,1,100,None,"[50, 50]",dictator
366363,second,1,1,100,None,"[50, 50]",dictator
366363,second,1,1,100,None,"[40, 60]",dictator
366366,first,1,1,100,20,"[80, 20]",dictator
366366,second,1,1,100,None,"[65, 35]",dictator
366366,first,1,1,100,43,"[57, 43]",dictator
366366,first,1,1,100,10,"[90, 10]",dictator
366366,first,1,1,100,30,"[70, 30]",dictator
366366,first,1,1,100,40,"[60, 40]",dictator
366366,second,1,1,100,None,"[50, 50]",dictator
366366,first,1,1,100,38,"[62, 38]",dictator
366366,second,1,1,100,None,"[50, 50]",dictator
366366,first,1,1,100,40,"[60, 40]",dictator
366366,second,1,1,100,None,"[50, 50]",dictator
366366,second,1,1,100,None,"[80, 20]",dictator
366370,second,1,1,100,None,"[71, 29]",dictator
366370,first,1,1,100,50,"[50, 50]",dictator
366370,first,1,1,100,50,"[50, 50]",dictator
366370,first,1,1,100,50,"[50, 50]",dictator
366370,first,1,1,100,50,"[50, 50]",dictator
366370,second,1,1,100,None,"[50, 50]",dictator
366370,first,1,1,100,50,"[50, 50]",dictator
366370,second,1,1,100,None,"[50, 50]",dictator
366370,second,1,1,100,None,"[50, 50]",dictator
366370,first,1,1,100,50,"[50, 50]",dictator
366370,first,1,1,100,50,"[50, 50]",dictator
366371,second,1,1,100,None,"[50, 50]",dictator
366371,second,1,1,100,None,"[100, 0]",dictator
366371,second,1,1,100,None,"[60, 40]",dictator
366371,first,1,1,100,0,"[100, 0]",dictator
366371,second,1,1,100,None,"[50, 50]",dictator
366371,second,1,1,100,None,"[100, 0]",dictator
366371,second,1,1,100,None,"[100, 0]",dictator
366371,second,1,1,100,None,"[100, 0]",dictator
366371,second,1,1,100,None,"[50, 50]",dictator
366371,first,1,1,100,40,"[60, 40]",dictator
366374,second,1,1,100,None,"[100, 0]",dictator
366374,second,1,1,100,None,"[50, 50]",dictator
366374,first,1,1,100,10,"[90, 10]",dictator
